x (m),y (m),flux (kW/m2)
-3.96,-3.96,0.163
-3.88,-3.96,0.168
-3.8,-3.96,0.173
-3.72,-3.96,0.195
-3.64,-3.96,0.201
-3.56,-3.96,0.216
-3.48,-3.96,0.221
-3.4,-3.96,0.241
-3.32,-3.96,0.253
-3.24,-3.96,0.268
-3.16,-3.96,0.265
-3.08,-3.96,0.293
-3,-3.96,0.313
-2.92,-3.96,0.305
-2.84,-3.96,0.339
-2.76,-3.96,0.331
-2.68,-3.96,0.344
-2.6,-3.96,0.368
-2.52,-3.96,0.393
-2.44,-3.96,0.396
-2.36,-3.96,0.408
-2.28,-3.96,0.436
-2.2,-3.96,0.433
-2.12,-3.96,0.437
-2.04,-3.96,0.459
-1.96,-3.96,0.491
-1.88,-3.96,0.499
-1.8,-3.96,0.542
-1.72,-3.96,0.538
-1.64,-3.96,0.518
-1.56,-3.96,0.563
-1.48,-3.96,0.581
-1.4,-3.96,0.599
-1.32,-3.96,0.58
-1.24,-3.96,0.596
-1.16,-3.96,0.59
-1.08,-3.96,0.625
-1,-3.96,0.658
-0.92,-3.96,0.631
-0.84,-3.96,0.66
-0.76,-3.96,0.684
-0.68,-3.96,0.686
-0.6,-3.96,0.669
-0.52,-3.96,0.687
-0.44,-3.96,0.694
-0.36,-3.96,0.691
-0.28,-3.96,0.709
-0.2,-3.96,0.694
-0.12,-3.96,0.711
-0.04,-3.96,0.696
0.04,-3.96,0.705
0.12,-3.96,0.685
0.2,-3.96,0.713
0.28,-3.96,0.681
0.36,-3.96,0.695
0.44,-3.96,0.693
0.52,-3.96,0.686
0.6,-3.96,0.705
0.68,-3.96,0.648
0.76,-3.96,0.642
0.84,-3.96,0.673
0.92,-3.96,0.658
1,-3.96,0.623
1.08,-3.96,0.622
1.16,-3.96,0.592
1.24,-3.96,0.638
1.32,-3.96,0.597
1.4,-3.96,0.583
1.48,-3.96,0.566
1.56,-3.96,0.57
1.64,-3.96,0.541
1.72,-3.96,0.506
1.8,-3.96,0.514
1.88,-3.96,0.519
1.96,-3.96,0.485
